,Date,Trading_Strategy,Transaction_Type,Stock_price,Transaction_amount,Return_money,Rate_of_Return
258,2022-07-07,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.1000003815,34000.0,-88.0,-0.0025882352941176473
259,2022-07-13,SMA5&TRIMA5^SMA5&TRIMA5,1,17.7999992371,34000.0,,
260,2022-07-18,SMA5&TRIMA5^SMA5&TRIMA5,-1,18.2000007629,34000.0,764.0,0.022470588235294117
261,2022-07-21,SMA5&TRIMA5^SMA5&TRIMA5,1,19.25,34000.0,,
262,2022-07-25,SMA5&TRIMA5^SMA5&TRIMA5,-1,18.7000007629,34000.0,-971.0,-0.028558823529411765
263,2022-07-27,SMA5&TRIMA5^SMA5&TRIMA5,1,18.6499996185,34000.0,,
264,2022-08-02,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.1000003815,34000.0,820.0,0.02411764705882353
265,2022-01-21,SMA5&TRIMA5^SMA5&TRIMA5,1,21.3500003815,34000.0,,
266,2022-08-05,SMA5&TRIMA5^SMA5&TRIMA5,1,18.8999996185,34000.0,,
267,2022-08-09,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.1000003815,34000.0,359.0,0.010558823529411765
268,2022-08-10,SMA5&TRIMA5^SMA5&TRIMA5,1,19.1499996185,34000.0,,
269,2022-08-11,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.1000003815,34000.0,-88.0,-0.0025882352941176473
270,2022-08-15,SMA5&TRIMA5^SMA5&TRIMA5,1,19.6499996185,34000.0,,
271,2022-01-24,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.9500007629,34000.0,2249.0,0.0661470588235294
272,2022-08-17,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.7000007629,34000.0,86.0,0.0025294117647058825
273,2022-08-19,SMA5&TRIMA5^SMA5&TRIMA5,1,19.8500003815,34000.0,,
274,2022-08-23,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.1000003815,34000.0,428.0,0.012588235294117647
275,2022-08-25,SMA5&TRIMA5^SMA5&TRIMA5,1,21.3999996185,34000.0,,
276,2022-08-30,SMA5&TRIMA5^SMA5&TRIMA5,-1,24.2000007629,34000.0,4448.0,0.1308235294117647
277,2022-09-07,SMA5&TRIMA5^SMA5&TRIMA5,1,22.2000007629,34000.0,,
278,2022-09-13,SMA5&TRIMA5^SMA5&TRIMA5,-1,23.0499992371,34000.0,1301.0,0.038264705882352944
279,2022-09-14,SMA5&TRIMA5^SMA5&TRIMA5,1,24.0,34000.0,,
280,2022-01-26,SMA5&TRIMA5^SMA5&TRIMA5,1,20.6000003815,34000.0,,
281,2022-09-16,SMA5&TRIMA5^SMA5&TRIMA5,-1,23.3500003815,34000.0,4538.0,0.13347058823529412
282,2022-09-20,SMA5&TRIMA5^SMA5&TRIMA5,1,24.25,34000.0,,
283,2022-09-22,SMA5&TRIMA5^SMA5&TRIMA5,-1,24.5,34000.0,350.0,0.010294117647058823
284,2022-09-27,SMA5&TRIMA5^SMA5&TRIMA5,1,23.6000003815,34000.0,,
285,2022-09-28,SMA5&TRIMA5^SMA5&TRIMA5,-1,21.2999992371,34000.0,-3313.0,-0.09744117647058824
286,2022-09-30,SMA5&TRIMA5^SMA5&TRIMA5,1,22.75,34000.0,,
287,2022-10-05,SMA5&TRIMA5^SMA5&TRIMA5,-1,23.7999992371,34000.0,1569.0,0.04614705882352941
288,2022-10-12,SMA5&TRIMA5^SMA5&TRIMA5,1,24.75,34000.0,,
289,2022-10-18,SMA5&TRIMA5^SMA5&TRIMA5,-1,26.3999996185,34000.0,2266.0,0.0666470588235294
290,2022-10-21,SMA5&TRIMA5^SMA5&TRIMA5,1,25.3999996185,34000.0,,
291,2022-10-25,SMA5&TRIMA5^SMA5&TRIMA5,-1,24.75,34000.0,-870.0,-0.025588235294117648
292,2022-10-27,SMA5&TRIMA5^SMA5&TRIMA5,1,24.6499996185,34000.0,,
293,2022-02-09,SMA5&TRIMA5^SMA5&TRIMA5,-1,22.1000003815,34000.0,-3517.0,-0.10344117647058823
294,2022-11-03,SMA5&TRIMA5^SMA5&TRIMA5,-1,26.4500007629,34000.0,2482.0,0.073
295,2022-11-07,SMA5&TRIMA5^SMA5&TRIMA5,1,27.25,34000.0,,
296,2022-11-08,SMA5&TRIMA5^SMA5&TRIMA5,-1,26.6499996185,34000.0,-748.0,-0.022
297,2022-11-14,SMA5&TRIMA5^SMA5&TRIMA5,1,27.2999992371,34000.0,,
298,2022-11-16,SMA5&TRIMA5^SMA5&TRIMA5,-1,26.5,34000.0,-996.0,-0.029294117647058825
299,2022-11-17,SMA5&TRIMA5^SMA5&TRIMA5,1,27.1000003815,34000.0,,
300,2022-11-22,SMA5&TRIMA5^SMA5&TRIMA5,-1,28.8500003815,34000.0,2195.0,0.06455882352941177
301,2022-11-28,SMA5&TRIMA5^SMA5&TRIMA5,1,28.4500007629,34000.0,,
302,2022-12-02,SMA5&TRIMA5^SMA5&TRIMA5,-1,29.0,34000.0,657.0,0.019323529411764705
303,2022-12-07,SMA5&TRIMA5^SMA5&TRIMA5,1,28.25,34000.0,,
304,2022-12-12,SMA5&TRIMA5^SMA5&TRIMA5,-1,28.6000003815,34000.0,421.0,0.012382352941176471
305,2022-02-16,SMA5&TRIMA5^SMA5&TRIMA5,1,22.7999992371,34000.0,,
306,2022-02-18,SMA5&TRIMA5^SMA5&TRIMA5,-1,22.5,34000.0,-447.0,-0.013147058823529411
307,2022-02-21,SMA5&TRIMA5^SMA5&TRIMA5,1,22.3999996185,34000.0,,
308,2022-02-22,SMA5&TRIMA5^SMA5&TRIMA5,-1,21.3999996185,34000.0,-1517.0,-0.04461764705882353
309,2022-02-25,SMA5&TRIMA5^SMA5&TRIMA5,1,20.3999996185,34000.0,,
310,2022-03-03,SMA5&TRIMA5^SMA5&TRIMA5,-1,21.2999992371,34000.0,1499.0,0.04408823529411765
311,2022-03-09,SMA5&TRIMA5^SMA5&TRIMA5,1,20.3999996185,34000.0,,
312,2022-03-11,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.25,34000.0,-249.0,-0.007323529411764706
313,2022-03-16,SMA5&TRIMA5^SMA5&TRIMA5,1,20.0,34000.0,,
314,2022-03-21,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.6499996185,34000.0,1104.0,0.03247058823529412
315,2022-03-22,SMA5&TRIMA5^SMA5&TRIMA5,1,20.8999996185,34000.0,,
316,2022-03-23,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.75,34000.0,-244.0,-0.007176470588235294
317,2022-01-10,SMA5&TRIMA5^SMA5&TRIMA5,1,20.6499996185,34000.0,,
318,2022-03-28,SMA5&TRIMA5^SMA5&TRIMA5,1,20.9500007629,34000.0,,
319,2022-04-01,SMA5&TRIMA5^SMA5&TRIMA5,-1,21.7999992371,34000.0,1379.0,0.040558823529411765
320,2022-04-06,SMA5&TRIMA5^SMA5&TRIMA5,1,22.6499996185,34000.0,,
321,2022-04-08,SMA5&TRIMA5^SMA5&TRIMA5,-1,21.8500003815,34000.0,-1200.0,-0.03529411764705882
322,2022-04-12,SMA5&TRIMA5^SMA5&TRIMA5,1,21.1000003815,34000.0,,
323,2022-04-15,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.25,34000.0,-1369.0,-0.04026470588235294
324,2022-04-19,SMA5&TRIMA5^SMA5&TRIMA5,1,20.2000007629,34000.0,,
325,2022-04-22,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.3999996185,34000.0,336.0,0.00988235294117647
326,2022-04-27,SMA5&TRIMA5^SMA5&TRIMA5,1,18.1000003815,34000.0,,
327,2022-05-09,SMA5&TRIMA5^SMA5&TRIMA5,-1,18.7000007629,34000.0,1127.0,0.03314705882352941
328,2022-01-13,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.5,34000.0,4508.0,0.13258823529411765
329,2022-05-11,SMA5&TRIMA5^SMA5&TRIMA5,1,18.9500007629,34000.0,,
330,2022-05-12,SMA5&TRIMA5^SMA5&TRIMA5,-1,18.4500007629,34000.0,-897.0,-0.02638235294117647
331,2022-05-16,SMA5&TRIMA5^SMA5&TRIMA5,1,18.2999992371,34000.0,,
332,2022-05-19,SMA5&TRIMA5^SMA5&TRIMA5,-1,19.5,34000.0,2229.0,0.06555882352941177
333,2022-05-23,SMA5&TRIMA5^SMA5&TRIMA5,1,19.9500007629,34000.0,,
334,2022-05-25,SMA5&TRIMA5^SMA5&TRIMA5,-1,20.0,34000.0,85.0,0.0025
335,2022-06-01,SMA5&TRIMA5^SMA5&TRIMA5,1,19.7999992371,34000.0,,
